Reservoir,Site,DateTime,Depth_m,Temp_C,DO_mgL,DOSat,Cond_uScm,PAR_umolm2s,ORP_mV,pH,Flag_Temp,Flag_DO,Flag_DOSat,Flag_Cond,Flag_PAR,Flag_ORP,Flag_pH
FCR,50,8/14/17 12:00,0.1,19,8.5,97.2,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,8/14/17 12:00,0.1,19,8.5,97.2,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,45,8/14/17 12:50,-0.1,NA,NA,NA,NA,267.3,NA,NA,1,1,1,1,0,1,1
FCR,45,8/14/17 12:50,0.1,NA,NA,NA,NA,146.9,NA,NA,1,1,1,1,0,1,1
FCR,45,8/14/17 12:50,0.8,NA,NA,NA,NA,72.26,NA,NA,1,1,1,1,0,1,1
FCR,45,8/14/17 12:50,1.6,NA,NA,NA,NA,34.99,NA,NA,1,1,1,1,0,1,1
FCR,45,8/14/17 12:50,2.8,NA,NA,NA,NA,19.15,NA,NA,1,1,1,1,0,1,1
FCR,45,8/14/17 12:50,3.8,NA,NA,NA,NA,10.42,NA,NA,1,1,1,1,0,1,1
FCR,45,8/14/17 12:50,5,NA,NA,NA,NA,2.92,NA,NA,1,1,1,1,0,1,1
FCR,45,8/14/17 12:50,6.2,NA,NA,NA,NA,0.38,NA,NA,1,1,1,1,0,1,1
FCR,20,8/14/17 13:43,-0.1,NA,NA,NA,NA,164.8,NA,NA,1,1,1,1,0,1,1
FCR,20,8/14/17 13:43,0.1,NA,NA,NA,NA,147.7,NA,NA,1,1,1,1,0,1,1
FCR,20,8/14/17 13:43,0.8,NA,NA,NA,NA,44.26,NA,NA,1,1,1,1,0,1,1
FCR,20,8/14/17 13:43,1.6,NA,NA,NA,NA,27.11,NA,NA,1,1,1,1,0,1,1
FCR,20,8/14/17 13:43,2.8,NA,NA,NA,NA,13.05,NA,NA,1,1,1,1,0,1,1
FCR,20,8/14/17 13:43,3.8,NA,NA,NA,NA,1.21,NA,NA,1,1,1,1,0,1,1
FCR,40,8/16/17 12:00,0.5,NA,8.43,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,0.5,NA,8.44,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,0.5,NA,8.35,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,1,NA,8.39,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,1,NA,8.45,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,1,NA,8.37,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,1.5,NA,8.26,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,1.5,NA,8.43,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,1.5,NA,8.23,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,2,NA,8.35,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,2,NA,9.34,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,2,NA,8.18,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,2.5,NA,10.23,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,2.5,NA,9.9,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,2.5,NA,10.94,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,3,NA,9.37,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,3,NA,9.23,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,3,NA,11.22,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,3.5,NA,4.98,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,3.5,NA,6.01,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,3.5,NA,5.56,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,4,NA,0.82,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,4,NA,3.88,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,4,NA,4.25,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,4.5,NA,0.89,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,4.5,NA,1,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,4.5,NA,1.75,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,5,NA,4.38,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,5,NA,4.31,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,5,NA,3.03,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,5.5,NA,5.8,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,5.5,NA,5.84,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,5.5,NA,5.76,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,6,NA,5.83,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,6,NA,5.88,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,6,NA,5.87,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,40,8/16/17 12:00,6.5,NA,5.82,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,6.5,NA,5.92,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,6.5,NA,5.94,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,7,NA,5.93,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,7,NA,5.96,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,7.5,NA,5.92,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,7.5,NA,5.94,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,8,NA,5.87,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,8,NA,5.94,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,8.5,NA,5.83,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,8.5,NA,5.93,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,45,8/16/17 12:00,9,NA,5.81,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,9,NA,5.89,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/16/17 12:00,9.5,NA,5.86,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,8/21/17 10:30,0.1,27.3,7.86,105.4,NA,344.3,NA,NA,0,0,0,1,0,1,1
FCR,50,8/21/17 10:30,0.8,26.7,7.93,103.9,NA,230.8,NA,NA,0,0,0,1,0,1,1
FCR,50,8/21/17 10:30,1.6,26.5,7.6,99.3,NA,104.2,NA,NA,0,0,0,1,0,1,1
FCR,50,8/21/17 10:30,2.8,24.7,8.98,113.3,NA,53.83,NA,NA,0,0,0,1,0,1,1
FCR,50,8/21/17 10:30,3.8,21.7,3.48,41.5,NA,19.42,NA,NA,0,0,0,1,0,1,1
FCR,50,8/21/17 10:30,5,17.8,0.75,8.2,NA,6,NA,NA,0,0,0,1,0,1,1
FCR,50,8/21/17 10:30,6.2,15.3,5.96,62.5,NA,0.72,NA,NA,0,0,0,1,0,1,1
FCR,50,8/21/17 10:30,8,15.1,6.08,63.5,NA,0.03,NA,NA,0,0,0,1,0,1,1
FCR,50,8/21/17 10:30,9,15,6.1,63.5,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,8/21/17 10:34,-0.1,NA,NA,NA,NA,695.2,NA,NA,1,1,1,1,0,1,1
FCR,50,8/21/17 12:00,0.1,21.3,8.31,98.7,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,8/21/17 12:00,0.1,21.3,8.31,98.7,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,8/28/17 12:00,0.1,17.5,9.2,101.7,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,8/28/17 12:00,0.1,17.5,9.2,101.7,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,8/28/17 12:53,-0.1,NA,NA,NA,NA,445.2,NA,NA,1,1,1,1,0,1,1
FCR,50,8/28/17 12:53,0.1,24.2,8.53,107.1,NA,301.9,NA,NA,0,0,0,1,0,1,1
FCR,50,8/28/17 12:53,0.8,24.1,8.65,109,NA,91.25,NA,NA,0,0,0,1,0,1,1
FCR,50,8/28/17 12:53,1.6,23.8,8.63,107.5,NA,46.03,NA,NA,0,0,0,1,0,1,1
FCR,50,8/28/17 12:53,2.8,23.7,8.45,105.2,NA,21.74,NA,NA,0,0,0,1,0,1,1
FCR,50,8/28/17 12:53,3.8,22.4,4.45,53.9,NA,10.44,NA,NA,0,0,0,1,0,1,1
FCR,50,8/28/17 12:53,5,17.5,0.66,7.2,NA,3.13,NA,NA,0,0,0,1,0,1,1
FCR,50,8/28/17 12:53,6.2,15.3,6.02,63.1,NA,0.3,NA,NA,0,0,0,1,0,1,1
FCR,50,8/28/17 12:53,8,15.1,6.06,63.4,NA,0.02,NA,NA,0,0,0,1,0,1,1
FCR,50,8/28/17 12:53,9,15.1,6.09,63.9,NA,0.01,NA,NA,0,0,0,1,0,1,1
FCR,50,9/4/17 10:05,0.1,22,8.11,97.8,NA,355.6,NA,NA,0,0,0,1,0,1,1
FCR,50,9/4/17 10:05,0.8,21.5,8.25,98.6,NA,117.5,NA,NA,0,0,0,1,0,1,1
FCR,50,9/4/17 10:05,1.6,21.3,8.36,99.6,NA,103.1,NA,NA,0,0,0,1,0,1,1
FCR,50,9/4/17 10:05,2.8,20.9,7.79,92,NA,26.86,NA,NA,0,0,0,1,0,1,1
FCR,50,9/4/17 10:05,3.8,20.6,6.35,74.7,NA,10.48,NA,NA,0,0,0,1,0,1,1
FCR,50,9/4/17 10:05,5,17.7,0.78,8.6,NA,1.64,NA,NA,0,0,0,1,0,1,1
FCR,50,9/4/17 10:05,6.2,15.6,5.66,60.2,NA,0.29,NA,NA,0,0,0,1,0,1,1
FCR,50,9/4/17 10:05,8,15.3,5.86,61.8,NA,0.01,NA,NA,0,0,0,1,0,1,1
FCR,50,9/4/17 10:05,9,15.2,5.91,62.1,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,9/4/17 10:06,-0.1,NA,NA,NA,NA,456.1,NA,NA,1,1,1,1,0,1,1
FCR,50,9/4/17 12:00,0.1,16.5,9.1,98.5,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,9/4/17 12:00,0.1,16.5,9.1,98.5,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,9/11/17 12:00,-0.1,NA,NA,NA,NA,153,NA,NA,1,1,1,1,0,1,1
FCR,50,9/11/17 12:00,0.1,19.5,8.42,96.3,NA,99.3,NA,NA,0,0,0,1,0,1,1
FCR,50,9/11/17 12:00,0.1,13.9,10,101.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,9/11/17 12:00,0.1,13.9,10,101.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,9/11/17 12:00,0.8,19.5,8.35,95.8,NA,51.1,NA,NA,0,0,0,1,0,1,1
FCR,50,9/11/17 12:00,1.6,19.5,8.35,95.6,NA,30.6,NA,NA,0,0,0,1,0,1,1
FCR,50,9/11/17 12:00,2.8,19.5,8.36,95.6,NA,11.16,NA,NA,0,0,0,1,0,1,1
FCR,50,9/11/17 12:00,3.8,19.4,8.4,95.9,NA,4.69,NA,NA,0,0,0,1,0,1,1
FCR,50,9/11/17 12:00,5,17.5,0.53,5.8,NA,1.37,NA,NA,0,0,0,1,0,1,1
FCR,50,9/11/17 12:00,6.2,15.6,6.57,69.4,NA,0.2,NA,NA,0,0,0,1,0,1,1
FCR,50,9/11/17 12:00,8,15.3,6.9,72.1,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,9/11/17 12:00,9,15.3,6.9,72.3,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,9/18/17 12:00,0.1,18.4,8.69,98,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,9/18/17 12:00,0.1,18.4,8.69,98,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,9/18/17 12:48,-0.1,NA,NA,NA,NA,114.6,NA,NA,1,1,1,1,0,1,1
FCR,50,9/18/17 12:48,0.1,22,8.54,102.7,NA,85.98,NA,NA,0,0,0,1,0,1,1
FCR,50,9/18/17 12:48,0.8,21.5,8.76,104.8,NA,58.51,NA,NA,0,0,0,1,0,1,1
FCR,50,9/18/17 12:48,1.6,20.9,8.97,106.1,NA,45.47,NA,NA,0,0,0,1,0,1,1
FCR,50,9/18/17 12:48,2.8,19.7,7.91,91.2,NA,20.43,NA,NA,0,0,0,1,0,1,1
FCR,50,9/18/17 12:48,3.8,19.1,6.58,75.1,NA,9.13,NA,NA,0,0,0,1,0,1,1
FCR,50,9/18/17 12:48,5,17.9,0.82,9.1,NA,2.63,NA,NA,0,0,0,1,0,1,1
FCR,50,9/18/17 12:48,6.2,15.9,6.74,71.8,NA,0.53,NA,NA,0,0,0,1,0,1,1
FCR,50,9/18/17 12:48,8,15.5,7.2,76.2,NA,0.03,NA,NA,0,0,0,1,0,1,1
FCR,50,9/18/17 12:48,9,15.4,7.24,76.5,NA,0.01,NA,NA,0,0,0,1,0,1,1
FCR,50,9/25/17 12:00,0.1,19.2,8.2,93.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,9/25/17 12:00,0.1,19.2,8.2,93.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,9/25/17 12:35,-0.1,NA,NA,NA,NA,168.1,NA,NA,1,1,1,1,0,1,1
FCR,50,9/25/17 12:35,0.1,23.2,8.39,103.7,NA,124.9,NA,NA,0,0,0,1,0,1,1
FCR,50,9/25/17 12:35,0.8,23.1,8.49,104.2,NA,81.66,NA,NA,0,0,0,1,0,1,1
FCR,50,9/25/17 12:35,1.6,22.4,8.63,105.2,NA,51.41,NA,NA,0,0,0,1,0,1,1
FCR,50,9/25/17 12:35,2.8,20.9,9.5,112.3,NA,24.42,NA,NA,0,0,0,1,0,1,1
FCR,50,9/25/17 12:35,3.8,19.9,8.15,93.9,NA,13.14,NA,NA,0,0,0,1,0,1,1
FCR,50,9/25/17 12:35,5,17.6,0.81,8.9,NA,2.2,NA,NA,0,0,0,1,0,1,1
FCR,50,9/25/17 12:35,6.2,15.7,7.27,77.2,NA,0.35,NA,NA,0,0,0,1,0,1,1
FCR,50,9/25/17 12:35,8,15.5,7.25,76.8,NA,0.11,NA,NA,0,0,0,1,0,1,1
FCR,50,9/25/17 12:35,9,15.5,7.24,76.9,NA,0.03,NA,NA,0,0,0,1,0,1,1
FCR,50,10/2/17 12:00,0.1,13.7,9.67,97.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,10/2/17 12:00,0.1,13.7,9.67,97.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,10/2/17 12:07,-0.1,NA,NA,NA,NA,312.5,NA,NA,1,1,1,1,0,1,1
FCR,50,10/2/17 12:07,0.1,20.3,9.27,107.6,NA,228.5,NA,NA,0,0,0,1,0,1,1
FCR,50,10/2/17 12:07,0.8,20,9.37,107.4,NA,29.92,NA,NA,0,0,0,1,0,1,1
FCR,50,10/2/17 12:07,1.6,19.9,9.26,106.4,NA,41.07,NA,NA,0,0,0,1,0,1,1
FCR,50,10/2/17 12:07,2.8,19.7,9.19,105.2,NA,21.82,NA,NA,0,0,0,1,0,1,1
FCR,50,10/2/17 12:07,3.8,19.6,9.06,102.9,NA,10.94,NA,NA,0,0,0,1,0,1,1
FCR,50,10/2/17 12:07,5,17.7,0.87,9.2,NA,1.65,NA,NA,0,0,0,1,0,1,1
FCR,50,10/2/17 12:07,6.2,16.2,6.27,66.5,NA,0.35,NA,NA,0,0,0,1,0,1,1
FCR,50,10/2/17 12:07,8,15.8,7.15,75.5,NA,0.02,NA,NA,0,0,0,1,0,1,1
FCR,50,10/2/17 12:07,9,15.7,7.22,76.1,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,10/9/17 12:00,0.1,20.7,7.92,93.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,10/9/17 12:00,0.1,20.7,7.92,93.6,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,10/9/17 12:51,-0.1,NA,NA,NA,NA,176.7,NA,NA,1,1,1,1,0,1,1
FCR,50,10/9/17 12:51,0.1,21.4,9.27,112.1,NA,121,NA,NA,0,0,0,1,0,1,1
FCR,50,10/9/17 12:51,0.8,20.9,9.37,112.2,NA,58.84,NA,NA,0,0,0,1,0,1,1
FCR,50,10/9/17 12:51,1.6,20.7,9.54,112.9,NA,37.43,NA,NA,0,0,0,1,0,1,1
FCR,50,10/9/17 12:51,2.8,20.2,9.41,109.1,NA,11.57,NA,NA,0,0,0,1,0,1,1
FCR,50,10/9/17 12:51,3.8,19.5,9.31,107.5,NA,4.76,NA,NA,0,0,0,1,0,1,1
FCR,50,10/9/17 12:51,5,17.7,0.95,10.5,NA,0.74,NA,NA,0,0,0,1,0,1,1
FCR,50,10/9/17 12:51,6.2,16.1,6.76,72.8,NA,0.14,NA,NA,0,0,0,1,0,1,1
FCR,50,10/9/17 12:51,8,15.8,7.14,76.4,NA,0.01,NA,NA,0,0,0,1,0,1,1
FCR,50,10/9/17 12:51,9,15.8,7.12,76.2,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,10/16/17 12:00,0.1,14.5,9.2,95.3,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,10/16/17 12:00,0.1,14.5,9.2,95.3,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,10/16/17 13:18,-0.1,NA,NA,NA,NA,211.7,NA,NA,1,1,1,1,0,1,1
FCR,50,10/16/17 13:18,0.1,20.1,9.16,106.4,NA,135.2,NA,NA,0,0,0,1,0,1,1
FCR,50,10/16/17 13:18,0.8,20.2,9.09,105.9,NA,110.5,NA,NA,0,0,0,1,0,1,1
FCR,50,10/16/17 13:18,1.6,20.2,9,105.3,NA,90.68,NA,NA,0,0,0,1,0,1,1
FCR,50,10/16/17 13:18,2.8,20.2,9.01,104.9,NA,22.01,NA,NA,0,0,0,1,0,1,1
FCR,50,10/16/17 13:18,3.8,19.7,9.5,109.2,NA,6.16,NA,NA,0,0,0,1,0,1,1
FCR,50,10/16/17 13:18,5,18.1,1.29,14.4,NA,1.06,NA,NA,0,0,0,1,0,1,1
FCR,50,10/16/17 13:18,6.2,16.1,7.04,75.4,NA,0.31,NA,NA,0,0,0,1,0,1,1
FCR,50,10/16/17 13:18,8,15.9,7.24,77.2,NA,0.04,NA,NA,0,0,0,1,0,1,1
FCR,50,10/16/17 13:18,9,15.8,7.21,76.7,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,10/16/17 13:18,10,15.8,7.18,76.4,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,10/23/17 12:00,0.1,15.2,9.04,96,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,10/23/17 12:00,0.1,15.2,9.04,96,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,10/23/17 12:00,0.5,13.5,9.08,NA,NA,NA,NA,NA,0,0,1,1,1,1,1
FCR,50,10/23/17 12:00,1,13.4,9.22,NA,NA,NA,NA,NA,0,0,1,1,1,1,1
FCR,50,10/23/17 12:00,1.5,13.3,9.26,NA,NA,NA,NA,NA,0,0,1,1,1,1,1
FCR,50,10/23/17 12:00,8,12.4,9.24,NA,NA,NA,NA,NA,0,0,1,1,1,1,1
FCR,50,10/23/17 12:00,8.5,12.3,9.25,NA,NA,NA,NA,NA,0,0,1,1,1,1,1
FCR,50,10/23/17 12:00,9,12.3,9.25,NA,NA,NA,NA,NA,0,0,1,1,1,1,1
FCR,50,10/23/17 12:00,9.3,12.3,9.24,NA,NA,NA,NA,NA,0,0,1,1,1,1,1
FCR,50,10/23/17 12:50,-0.1,NA,NA,NA,NA,14.08,NA,NA,1,1,1,1,0,1,1
FCR,50,10/23/17 12:50,0.1,17.4,8.69,96.1,NA,10.77,NA,NA,0,0,0,1,0,1,1
FCR,50,10/23/17 12:50,0.8,17.4,8.67,95.6,NA,5.65,NA,NA,0,0,0,1,0,1,1
FCR,50,10/23/17 12:50,1.6,17.4,8.59,95,NA,3.12,NA,NA,0,0,0,1,0,1,1
FCR,50,10/23/17 12:50,2.8,17.4,8.32,92.1,NA,1.25,NA,NA,0,0,0,1,0,1,1
FCR,50,10/23/17 12:50,3.8,17.3,7.47,82.5,NA,0.63,NA,NA,0,0,0,1,0,1,1
FCR,50,10/23/17 12:50,5,17,6.52,71.4,NA,0.25,NA,NA,0,0,0,1,0,1,1
FCR,50,10/23/17 12:50,6.2,16,7.21,77.1,NA,0.15,NA,NA,0,0,0,1,0,1,1
FCR,50,10/23/17 12:50,8,15.9,7.18,77,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,10/23/17 12:50,9,15.9,7.12,76.3,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,10/23/17 12:50,10,15.9,7.02,75.2,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,10/30/17 12:00,0.1,9,10.38,95.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,10/30/17 12:00,0.1,9,10.38,95.1,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,10/30/17 12:58,-0.1,NA,NA,NA,NA,455.2,NA,NA,1,1,1,1,0,1,1
FCR,50,10/30/17 12:58,0.1,14.4,8.97,93.3,NA,314.9,NA,NA,0,0,0,1,0,1,1
FCR,50,10/30/17 12:58,0.8,14.2,8.98,93,NA,155.6,NA,NA,0,0,0,1,0,1,1
FCR,50,10/30/17 12:58,1.6,14.1,8.9,92.4,NA,68.5,NA,NA,0,0,0,1,0,1,1
FCR,50,10/30/17 12:58,2.8,14,8.7,89.7,NA,10.13,NA,NA,0,0,0,1,0,1,1
FCR,50,10/30/17 12:58,3.8,13.8,8.39,86.3,NA,4.68,NA,NA,0,0,0,1,0,1,1
FCR,50,10/30/17 12:58,5,13.7,8.5,87.1,NA,1.2,NA,NA,0,0,0,1,0,1,1
FCR,50,10/30/17 12:58,6.2,13.6,8.55,87.4,NA,0.31,NA,NA,0,0,0,1,0,1,1
FCR,50,10/30/17 12:58,8,13.6,8.49,87,NA,0.03,NA,NA,0,0,0,1,0,1,1
FCR,50,10/30/17 12:58,9,13.6,8.46,86.7,NA,0.02,NA,NA,0,0,0,1,0,1,1
FCR,50,11/6/17 12:00,0.1,14.3,9.15,94.8,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,11/6/17 12:00,0.1,14.3,9.15,94.8,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,11/6/17 12:33,-0.1,NA,NA,NA,NA,85.82,NA,NA,1,1,1,1,0,1,1
FCR,50,11/6/17 12:33,0.1,15,9.13,95.4,NA,62.77,NA,NA,0,0,0,1,0,1,1
FCR,50,11/6/17 12:33,0.8,14,9.2,94.8,NA,40.53,NA,NA,0,0,0,1,0,1,1
FCR,50,11/6/17 12:33,1.6,13.8,9.1,93,NA,24.12,NA,NA,0,0,0,1,0,1,1
FCR,50,11/6/17 12:33,2.8,13.7,8.94,91.3,NA,8.97,NA,NA,0,0,0,1,0,1,1
FCR,50,11/6/17 12:33,3.8,13.4,9,91.4,NA,3.65,NA,NA,0,0,0,1,0,1,1
FCR,50,11/6/17 12:33,5,13.3,9.19,93,NA,1.27,NA,NA,0,0,0,1,0,1,1
FCR,50,11/6/17 12:33,6.2,13.3,9.23,93.5,NA,0.63,NA,NA,0,0,0,1,0,1,1
FCR,50,11/6/17 12:33,8,13.3,9.19,93.1,NA,0.05,NA,NA,0,0,0,1,0,1,1
FCR,50,11/6/17 12:33,9,13.3,9.15,92.6,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,11/7/17 12:00,0.5,NA,8.23,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,11/7/17 12:00,1,NA,8.33,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,11/7/17 12:00,8,NA,8.5,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,11/7/17 12:00,8.5,NA,8.5,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,11/7/17 12:00,9,NA,8.37,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,11/7/17 12:00,9.3,NA,8.31,NA,NA,NA,NA,NA,1,0,1,1,1,1,1
FCR,50,12/11/17 12:00,0.1,4.1,12.74,96,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,100,12/11/17 12:00,0.1,4.1,12.74,96,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,12/11/17 13:33,-0.1,NA,NA,NA,NA,503.9,NA,NA,1,1,1,1,0,1,1
FCR,50,12/11/17 13:33,0.1,7.4,11.21,91.7,NA,314.4,NA,NA,0,0,0,1,0,1,1
FCR,50,12/11/17 13:33,0.8,6.5,11.37,90,NA,200,NA,NA,0,0,0,1,0,1,1
FCR,50,12/11/17 13:33,1.6,6.2,11.35,90.2,NA,81.64,NA,NA,0,0,0,1,0,1,1
FCR,50,12/11/17 13:33,2.8,6.1,11.3,89.5,NA,21.63,NA,NA,0,0,0,1,0,1,1
FCR,50,12/11/17 13:33,3.8,6,11.21,88.5,NA,9.74,NA,NA,0,0,0,1,0,1,1
FCR,50,12/11/17 13:33,5,5.9,11.2,88.3,NA,4.9,NA,NA,0,0,0,1,0,1,1
FCR,50,12/11/17 13:33,6.2,5.9,11.18,87.2,NA,1.91,NA,NA,0,0,0,1,0,1,1
FCR,50,12/11/17 13:33,8,5.9,11.05,87.4,NA,0.56,NA,NA,0,0,0,1,0,1,1
FCR,50,12/11/17 13:33,9,5.8,11.09,87.1,NA,0,NA,NA,0,0,0,1,0,1,1
FCR,50,1/15/18 12:30,-0.1,NA,NA,NA,NA,724,NA,NA,1,1,1,1,0,1,1
FCR,50,1/15/18 12:30,0.1,2.4,13.31,95,NA,374,NA,NA,0,0,0,1,0,1,1
FCR,100,1/15/18 12:30,0.1,0,13.71,91,NA,NA,NA,NA,0,0,0,1,1,1,1
FCR,50,1/15/18 12:30,0.8,2.6,13.13,93.6,NA,153.2,NA,NA,0,0,0,1,0,1,1
FCR,50,1/15/18 12:30,1.6,2.8,13.01,93.2,NA,38,NA,NA,0,0,0,1,0,1,1
FCR,50,1/15/18 12:30,2.8,2.9,13,93.4,NA,17.4,NA,NA,0,0,0,1,0,1,1
FCR,50,1/15/18 12:30,3.8,2.9,12.98,92.5,NA,7.75,NA,NA,0,0,0,1,0,1,1
