"DateTime","Depth","Observed_PHY_TCHLA","Modeled_PHY_TCHLA"
2018-08-27,9.2,2.0178,0.0150205491688265
2018-09-03,0.1,2.0264,5.09651332208567
2018-09-03,1,3.0763,5.09598608675381
2018-09-03,2,4.871,5.09521776069361
2018-09-03,3,15.9722,3.14015630652952
2018-09-03,4,8.005,1.10460059906401
2018-09-03,5,1.7904,0.096257322876517
2018-09-03,6,1.153,0.0142748141736944
2018-09-03,7,0.8076,0.0142747048671057
2018-09-03,8,0.8593,0.0142745661825905
2018-09-03,9,0.9784,0.0142746458393045
2018-09-03,9.2,0.9311,0.0142746458393045
2018-09-10,0.1,5.5843,4.35858950227489
2018-09-10,1,5.188,4.35794802764602
2018-09-10,2,5.653,4.35704475093424
2018-09-10,3,7.0319,2.24645777357673
2018-09-10,4,2.6001,0.645325234661054
2018-09-10,5,1.4355,0.0868451456537018
2018-09-10,6,0.6591,0.0142548653849333
2018-09-10,7,0.6187,0.0142546536007492
2018-09-10,8,0.6713,0.0142543785014336
2018-09-10,9,0.6551,0.0142545356908203
2018-09-10,9.2,0.74,0.0142545356908203
2018-09-17,0.1,5.5184,4.15860810069553
2018-09-17,1,4.8154,4.15772289258792
2018-09-17,2,4.7205,4.15759916593441
2018-09-17,3,4.0339,4.15650392865551
2018-09-17,4,2.3592,4.15646083705876
2018-09-17,5,3.7774,3.06577047833064
2018-09-17,6,3.2464,0.0286434971484856
2018-09-17,7,3.0164,0.0286427527967519
2018-09-17,8,3.0536,0.0286407448200379
2018-09-17,9,2.8829,0.0286419387624386
2018-09-17,9.2,2.6129,0.0286419387624386
2018-09-21,0.1,3.1783,5.8107222523536
2018-09-21,1,4.258,5.80990972880359
2018-09-21,2,6.2677,5.80938167437866
2018-09-21,3,4.2135,4.60178196101954
2018-09-21,4,2.8548,3.35724969512741
2018-09-21,5,3.9062,2.19526764964085
2018-09-21,6,3.0692,0.156925128030159
2018-09-21,7,2.9721,0.0306988166004118
2018-09-21,8,3.2552,0.0306974828554328
2018-09-21,9,3.7606,0.0306982267232443
2018-09-21,9.2,3.6029,0.0306982267232443
2018-09-24,0.1,3.4735,6.18518624619171
2018-09-24,1,4.258,6.18455490137047
2018-09-24,2,4.6502,6.18290754417849
2018-09-24,3,2.5799,5.13043129937204
2018-09-24,4,2.131,2.8333196669126
2018-09-24,5,5.1476,1.73298245992541
2018-09-24,6,3.1622,0.257056122190588
2018-09-24,7,2.9923,0.0281217947955172
2018-09-24,8,2.9802,0.0281205843266066
2018-09-24,9,3.3279,0.0281212559405822
2018-09-24,9.2,3.4493,0.0281212559405822
2018-10-01,0.1,3.2147,5.3586447051039
2018-10-01,1,3.7606,5.35819504819549
2018-10-01,2,3.6797,5.2249813727885
2018-10-01,3,2.3575,4.14886802809616
2018-10-01,4,0.7764,1.49193987235584
2018-10-01,5,5.5924,0.938192592294449
2018-10-01,6,3.0449,0.244711606986899
2018-10-01,7,3.2066,0.0258493623211004
2018-10-01,8,3.2309,0.0220189718319063
2018-10-01,9,3.239,0.0220196381349881
2018-10-01,9.2,3.3522,0.0220196381349881
2018-10-05,0.1,2.0542,4.78441672398418
2018-10-05,1,3.2673,4.78399649201819
2018-10-05,2,6.9187,4.78361858110515
2018-10-05,3,3.7202,4.13699375563027
2018-10-05,4,1.9288,1.12508798830163
2018-10-05,5,3.0975,0.723422816575501
2018-10-05,6,3.4533,0.206027039932883
2018-10-05,7,3.3643,0.0256110383487723
2018-10-05,8,3.3724,0.0192623374411194
2018-10-05,9,3.2592,0.0192628729465033
2018-10-05,9.2,3.239,0.0192628729465033
2018-10-08,0.1,2.1836,4.55196229747639
2018-10-08,1,2.5556,4.54425097826035
2018-10-08,2,5.9887,4.26055934825808
2018-10-08,3,4.5046,3.1160485016159
2018-10-08,4,5.8835,0.892302653990086
2018-10-08,5,2.41,0.60073707483869
2018-10-08,6,3.332,0.17625437027154
2018-10-08,7,3.4048,0.024285946621776
2018-10-08,8,3.5625,0.017587793363642
2018-10-08,9,3.1298,0.0175882521414851
2018-10-08,9.2,3.1379,0.0175882521414851
2018-10-15,0.1,2.7133,3.14741017188297
2018-10-15,1,2.1715,3.08374239394689
2018-10-15,2,1.4921,3.0287436351856
2018-10-15,3,1.2859,3.02155352850411
2018-10-15,4,1.0554,3.01380998341985
2018-10-15,5,1.1646,3.00445886331286
2018-10-15,6,0.9988,0.206460037594353
2018-10-15,7,3.1177,0.0427705554325236
2018-10-15,8,3.1824,0.0205705314235186
2018-10-15,9,2.8751,0.0205710468495331
2018-10-15,9.2,2.8548,0.0205710468495331
2018-10-19,0.1,3.2592,3.26700613079488
2018-10-19,1,1.9491,3.23250588487782
2018-10-19,2,1.383,3.1839410681001
2018-10-19,3,1.1606,3.16363836974241
2018-10-19,4,1.8318,3.15779803042938
2018-10-19,5,1.9572,3.14358825507822
2018-10-19,6,1.6903,1.2041681835996
2018-10-19,7,1.7752,0.0866833528975548
2018-10-19,8,2.6001,0.0294164207804948
2018-10-19,9,2.7052,0.0294172020289198
2018-10-19,9.2,2.8751,0.0294172020289198
2018-10-22,0.1,1.8561,3.44981793329218
2018-10-22,1,2.3858,3.44941913297158
2018-10-22,2,2.495,3.42124824070735
2018-10-22,3,2.4505,3.39619301521951
2018-10-22,4,2.6324,3.39052689106084
2018-10-22,5,2.034,3.38855427296613
2018-10-22,6,2.3777,3.38596271342856
2018-10-22,7,2.495,2.74588940242809
2018-10-22,8,1.8399,2.16860032233394
2018-10-22,9,2.5718,2.16864106604075
2018-10-22,9.2,2.6486,2.16864106604075
2018-10-29,0.1,1.3061,4.37509719191284
2018-10-29,1,1.5932,4.36385823820992
2018-10-29,2,2.1634,4.33531143184377
2018-10-29,3,2.0582,4.3186084738266
2018-10-29,4,2.2443,4.3086012253811
2018-10-29,5,2.309,4.29658259752912
2018-10-29,6,2.1391,4.27521509838997
2018-10-29,7,2.3736,4.2663239989618
2018-10-29,8,1.941,3.49417424601014
2018-10-29,9,2.1391,2.77195334330757
2018-10-29,9.2,2.3736,2.77195334330757
2018-11-02,0.1,2.3131,5.3408793524213
2018-11-02,1,1.6737,5.3396205569693
2018-11-02,2,1.347,5.23173244186209
2018-11-02,3,1.1485,4.87146505777475
2018-11-02,4,1.0807,4.39017532139821
2018-11-02,5,1.0502,4.27072625747206
2018-11-02,6,1.0052,4.0766841056933
2018-11-02,7,0.9398,4.07663386397277
2018-11-02,8,0.8946,4.07654895296518
2018-11-02,9,0.8141,4.07659655372337
2018-11-02,9.2,0.8912,4.07659655372337
2018-11-07,0.1,0.9698,5.78344534807486
2018-11-07,1,1.4238,5.78312007459758
2018-11-07,2,2.4574,5.7829515971099
2018-11-07,3,3.6213,5.76434188118153
2018-11-07,4,2.2827,5.57620662460505
2018-11-07,5,1.1852,5.13760251458575
2018-11-07,6,0.7824,3.8758821810264
2018-11-07,7,0.7142,2.13126941777526
2018-11-07,8,0.7198,1.50029868946569
2018-11-07,9,0.7684,1.5003159653648
2018-11-07,9.2,0.7149,1.5003159653648
2018-11-13,0.1,1.3827,5.4575969508832
2018-11-13,1,1.5889,5.45349050050793
2018-11-13,2,1.5267,5.44080584403281
2018-11-13,3,1.8461,5.4311669908489
2018-11-13,4,1.9698,5.42424454800929
2018-11-13,5,1.6491,5.40584294640406
2018-11-13,6,1.6497,5.40434394367424
2018-11-13,7,1.8932,4.3765092916735
2018-11-13,8,1.6577,3.28371677225242
2018-11-13,9,1.5769,3.28374347186467
2018-11-13,9.2,1.3877,3.28374347186467
2018-11-19,0.1,1.1853,4.36898064091705
2018-11-19,1,1.5063,4.34735748846483
2018-11-19,2,1.6502,4.30816409752186
2018-11-19,3,1.7876,4.30040038052607
2018-11-19,4,2.0477,4.29638215754431
2018-11-19,5,2.0022,4.29610486582665
2018-11-19,6,2.1024,4.29607324477632
2018-11-19,7,2.0439,4.29603719829179
2018-11-19,8,1.9611,4.29596596367584
2018-11-19,9,1.6512,4.29600577628303
2018-11-19,9.2,1.5348,4.29600577628303
2018-12-06,0.1,2.7457,2.68405833141934
2018-12-06,1,3.3118,2.68400107961476
2018-12-06,2,3.518,2.68398321382106
2018-12-06,3,3.5665,2.68397408968539
2018-12-06,4,3.8577,2.6836469233832
2018-12-06,5,3.8819,2.68001287256498
2018-12-06,6,4.4036,2.6152876012779
2018-12-06,7,3.7444,2.40534248010453
2018-12-06,8,4.0962,1.36834900122317
2018-12-06,9,3.8253,0.6716788915502
2018-12-06,9.2,3.9426,0.6716788915502
2018-12-17,0.1,1.205,2.25033586463154
2018-12-17,1,2.6244,2.25031762908387
2018-12-17,2,3.6717,2.24986407746309
2018-12-17,3,3.6231,2.23893575925055
2018-12-17,4,4.2256,2.18106452207113
2018-12-17,5,3.4331,1.91174350802464
2018-12-17,6,4.5613,1.7946928651083
2018-12-17,7,4.7837,1.13352737132282
2018-12-17,8,3.9426,0.594086936152562
2018-12-17,9,3.9062,0.208994130223883
2018-12-17,9.2,3.7364,0.208994130223883
